timestamp,image_index,image_shape,label_shape,generated_images,duration_seconds,memory_before_mb,memory_after_mb,memory_delta_mb,input_image_mb,generated_images_mb,generated_labels_mb
2026-06-11T16:23:43,637,"(28, 28)","(8,)",20,0.00021,2917.887,2917.949,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,638,"(28, 28)","(8,)",20,0.00017,2917.949,2918.012,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,639,"(28, 28)","(8,)",20,0.000163,2918.012,2918.074,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,640,"(28, 28)","(8,)",20,0.000162,2918.074,2918.137,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,641,"(28, 28)","(8,)",20,0.000162,2918.137,2918.203,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,642,"(28, 28)","(8,)",20,0.000159,2918.203,2918.266,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,643,"(28, 28)","(8,)",20,0.000157,2918.266,2918.328,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,644,"(28, 28)","(8,)",20,0.000161,2918.328,2918.391,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,645,"(28, 28)","(8,)",20,0.000164,2918.391,2918.453,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,646,"(28, 28)","(8,)",20,0.000163,2918.453,2918.516,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,647,"(28, 28)","(8,)",20,0.000165,2918.516,2918.578,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,648,"(28, 28)","(8,)",20,0.000174,2918.578,2918.641,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,649,"(28, 28)","(8,)",20,0.000165,2918.641,2918.703,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,650,"(28, 28)","(8,)",20,0.000165,2918.703,2918.766,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,651,"(28, 28)","(8,)",20,0.00016,2918.766,2918.828,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,652,"(28, 28)","(8,)",20,0.000177,2918.828,2918.891,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,653,"(28, 28)","(8,)",20,0.000181,2918.891,2918.957,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,654,"(28, 28)","(8,)",20,0.000162,2918.957,2919.02,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,655,"(28, 28)","(8,)",20,0.00016,2919.02,2919.082,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,656,"(28, 28)","(8,)",20,0.000167,2919.082,2919.145,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,657,"(28, 28)","(8,)",20,0.000169,2919.145,2919.207,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,658,"(28, 28)","(8,)",20,0.000159,2919.207,2919.27,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,659,"(28, 28)","(8,)",20,0.000163,2919.27,2919.332,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,660,"(28, 28)","(8,)",20,0.000186,2919.332,2919.395,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,661,"(28, 28)","(8,)",20,0.000164,2919.395,2919.457,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,662,"(28, 28)","(8,)",20,0.000163,2919.457,2919.52,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,663,"(28, 28)","(8,)",20,0.000159,2919.52,2919.582,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,664,"(28, 28)","(8,)",20,0.000174,2919.582,2919.645,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,665,"(28, 28)","(8,)",20,0.000173,2919.645,2919.711,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,666,"(28, 28)","(8,)",20,0.00016,2919.711,2919.773,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,667,"(28, 28)","(8,)",20,0.000158,2919.773,2919.836,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,668,"(28, 28)","(8,)",20,0.00017,2919.836,2919.898,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,669,"(28, 28)","(8,)",20,0.000175,2919.898,2919.961,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,670,"(28, 28)","(8,)",20,0.00016,2919.961,2920.023,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,671,"(28, 28)","(8,)",20,0.000161,2920.023,2920.086,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,672,"(28, 28)","(8,)",20,0.00017,2920.086,2920.148,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,673,"(28, 28)","(8,)",20,0.000169,2920.148,2920.215,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,674,"(28, 28)","(8,)",20,0.000162,2920.215,2920.277,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,675,"(28, 28)","(8,)",20,0.000158,2920.277,2920.34,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,676,"(28, 28)","(8,)",20,0.000178,2920.34,2920.402,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,677,"(28, 28)","(8,)",20,0.000164,2920.402,2920.465,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,678,"(28, 28)","(8,)",20,0.000164,2920.465,2920.527,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,679,"(28, 28)","(8,)",20,0.000161,2920.527,2920.594,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,680,"(28, 28)","(8,)",20,0.000174,2920.594,2920.656,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,681,"(28, 28)","(8,)",20,0.000162,2920.656,2920.719,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,682,"(28, 28)","(8,)",20,0.00016,2920.719,2920.781,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,683,"(28, 28)","(8,)",20,0.000163,2920.781,2920.844,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,684,"(28, 28)","(8,)",20,0.000169,2920.844,2920.906,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,685,"(28, 28)","(8,)",20,0.000168,2920.906,2920.969,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,686,"(28, 28)","(8,)",20,0.000159,2920.969,2921.031,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,687,"(28, 28)","(8,)",20,0.000161,2921.031,2921.094,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,688,"(28, 28)","(8,)",20,0.000168,2921.094,2921.156,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,689,"(28, 28)","(8,)",20,0.000164,2921.156,2921.219,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,690,"(28, 28)","(8,)",20,0.000161,2921.219,2921.281,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,691,"(28, 28)","(8,)",20,0.000161,2921.281,2921.348,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,692,"(28, 28)","(8,)",20,0.000175,2921.348,2921.41,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,693,"(28, 28)","(8,)",20,0.00016,2921.41,2921.473,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,694,"(28, 28)","(8,)",20,0.000161,2921.473,2921.535,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,695,"(28, 28)","(8,)",20,0.000164,2921.535,2921.598,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,696,"(28, 28)","(8,)",20,0.000171,2921.598,2921.66,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,697,"(28, 28)","(8,)",20,0.000161,2921.66,2921.723,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,698,"(28, 28)","(8,)",20,0.000159,2921.723,2921.785,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,699,"(28, 28)","(8,)",20,0.000163,2921.785,2921.848,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,700,"(28, 28)","(8,)",20,0.000182,2921.848,2921.91,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,701,"(28, 28)","(8,)",20,0.000159,2921.91,2921.973,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,702,"(28, 28)","(8,)",20,0.000163,2921.973,2922.039,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,703,"(28, 28)","(8,)",20,0.000157,2922.039,2922.102,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,704,"(28, 28)","(8,)",20,0.000166,2922.102,2922.164,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,705,"(28, 28)","(8,)",20,0.000159,2922.164,2922.227,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,706,"(28, 28)","(8,)",20,0.000159,2922.227,2922.289,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,707,"(28, 28)","(8,)",20,0.00016,2922.289,2922.352,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,708,"(28, 28)","(8,)",20,0.000165,2922.352,2922.414,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,709,"(28, 28)","(8,)",20,0.000159,2922.414,2922.477,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,710,"(28, 28)","(8,)",20,0.000161,2922.477,2922.539,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,711,"(28, 28)","(8,)",20,0.000163,2922.539,2922.602,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,712,"(28, 28)","(8,)",20,0.000162,2922.602,2922.664,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,713,"(28, 28)","(8,)",20,0.000164,2922.664,2922.727,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,714,"(28, 28)","(8,)",20,0.000161,2922.727,2922.793,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,715,"(28, 28)","(8,)",20,0.000163,2922.793,2922.855,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,716,"(28, 28)","(8,)",20,0.000164,2922.855,2922.918,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,717,"(28, 28)","(8,)",20,0.000158,2922.918,2922.98,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,718,"(28, 28)","(8,)",20,0.000166,2922.98,2923.043,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,719,"(28, 28)","(8,)",20,0.00016,2923.043,2923.105,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,720,"(28, 28)","(8,)",20,0.000164,2923.105,2923.168,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,721,"(28, 28)","(8,)",20,0.00016,2923.168,2923.23,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,722,"(28, 28)","(8,)",20,0.000159,2923.23,2923.293,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,723,"(28, 28)","(8,)",20,0.000163,2923.293,2923.355,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,724,"(28, 28)","(8,)",20,0.000234,2923.355,2923.418,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,725,"(28, 28)","(8,)",20,0.000165,2923.418,2923.48,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,726,"(28, 28)","(8,)",20,0.000162,2923.48,2923.547,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,727,"(28, 28)","(8,)",20,0.000159,2923.547,2923.609,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,728,"(28, 28)","(8,)",20,0.000168,2923.609,2923.672,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,729,"(28, 28)","(8,)",20,0.000163,2923.672,2923.734,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,730,"(28, 28)","(8,)",20,0.000159,2923.734,2923.797,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,731,"(28, 28)","(8,)",20,0.000163,2923.797,2923.859,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,732,"(28, 28)","(8,)",20,0.000164,2923.859,2923.922,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,733,"(28, 28)","(8,)",20,0.000162,2923.922,2923.984,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,734,"(28, 28)","(8,)",20,0.000159,2923.984,2924.047,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,735,"(28, 28)","(8,)",20,0.000161,2924.047,2924.109,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,736,"(28, 28)","(8,)",20,0.000168,2924.109,2924.172,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,737,"(28, 28)","(8,)",20,0.00016,2924.172,2924.238,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,738,"(28, 28)","(8,)",20,0.000161,2924.238,2924.301,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,739,"(28, 28)","(8,)",20,0.000163,2924.301,2924.363,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,740,"(28, 28)","(8,)",20,0.000158,2924.363,2924.426,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,741,"(28, 28)","(8,)",20,0.000174,2924.426,2924.488,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,742,"(28, 28)","(8,)",20,0.00016,2924.488,2924.551,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,743,"(28, 28)","(8,)",20,0.00017,2924.551,2924.613,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,744,"(28, 28)","(8,)",20,0.00016,2924.613,2924.676,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,745,"(28, 28)","(8,)",20,0.000171,2924.676,2924.738,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,746,"(28, 28)","(8,)",20,0.000163,2924.738,2924.801,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,747,"(28, 28)","(8,)",20,0.000163,2924.801,2924.863,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,748,"(28, 28)","(8,)",20,0.000162,2924.863,2924.926,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,749,"(28, 28)","(8,)",20,0.000166,2924.926,2924.992,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,750,"(28, 28)","(8,)",20,0.000159,2924.992,2925.055,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,751,"(28, 28)","(8,)",20,0.000162,2925.055,2925.117,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,752,"(28, 28)","(8,)",20,0.000159,2925.117,2925.18,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,753,"(28, 28)","(8,)",20,0.00017,2925.18,2925.242,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,754,"(28, 28)","(8,)",20,0.000161,2925.242,2925.305,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,755,"(28, 28)","(8,)",20,0.000163,2925.305,2925.367,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,756,"(28, 28)","(8,)",20,0.00016,2925.367,2925.43,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,757,"(28, 28)","(8,)",20,0.000169,2925.43,2925.492,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,758,"(28, 28)","(8,)",20,0.000168,2925.492,2925.555,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,759,"(28, 28)","(8,)",20,0.000165,2925.555,2925.617,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,760,"(28, 28)","(8,)",20,0.000162,2925.617,2925.684,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,761,"(28, 28)","(8,)",20,0.000169,2925.684,2925.746,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,762,"(28, 28)","(8,)",20,0.000157,2925.746,2925.812,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,763,"(28, 28)","(8,)",20,0.000161,2925.812,2925.871,0.059,0.002991,0.059814,0.001526
2026-06-11T16:23:43,764,"(28, 28)","(8,)",20,0.000161,2925.871,2925.934,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,765,"(28, 28)","(8,)",20,0.00017,2925.934,2925.996,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,766,"(28, 28)","(8,)",20,0.000161,2925.996,2926.059,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,767,"(28, 28)","(8,)",20,0.000162,2926.059,2926.121,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,768,"(28, 28)","(8,)",20,0.000157,2926.121,2926.184,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,769,"(28, 28)","(8,)",20,0.000171,2926.184,2926.25,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,770,"(28, 28)","(8,)",20,0.000158,2926.25,2926.312,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,771,"(28, 28)","(8,)",20,0.000161,2926.312,2926.375,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,772,"(28, 28)","(8,)",20,0.000163,2926.375,2926.438,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,773,"(28, 28)","(8,)",20,0.000164,2926.438,2926.5,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,774,"(28, 28)","(8,)",20,0.000159,2926.5,2926.562,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,775,"(28, 28)","(8,)",20,0.000161,2926.562,2926.625,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,776,"(28, 28)","(8,)",20,0.000158,2926.625,2926.688,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,777,"(28, 28)","(8,)",20,0.00016,2926.688,2926.75,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,778,"(28, 28)","(8,)",20,0.000158,2926.75,2926.812,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,779,"(28, 28)","(8,)",20,0.000162,2926.812,2926.875,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,780,"(28, 28)","(8,)",20,0.000157,2926.875,2926.938,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,781,"(28, 28)","(8,)",20,0.000159,2926.938,2927.004,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,782,"(28, 28)","(8,)",20,0.000163,2927.004,2927.066,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,783,"(28, 28)","(8,)",20,0.000161,2927.066,2927.129,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,784,"(28, 28)","(8,)",20,0.000157,2927.129,2927.191,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,785,"(28, 28)","(8,)",20,0.000157,2927.191,2927.254,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,786,"(28, 28)","(8,)",20,0.000163,2927.254,2927.316,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,787,"(28, 28)","(8,)",20,0.000157,2927.316,2927.379,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,788,"(28, 28)","(8,)",20,0.000158,2927.379,2927.441,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,789,"(28, 28)","(8,)",20,0.000162,2927.441,2927.504,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,790,"(28, 28)","(8,)",20,0.000163,2927.504,2927.566,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,791,"(28, 28)","(8,)",20,0.000158,2927.566,2927.629,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,792,"(28, 28)","(8,)",20,0.000157,2927.629,2927.691,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,793,"(28, 28)","(8,)",20,0.000157,2927.695,2927.758,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,794,"(28, 28)","(8,)",20,0.000168,2927.758,2927.82,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,795,"(28, 28)","(8,)",20,0.000157,2927.82,2927.883,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,796,"(28, 28)","(8,)",20,0.00016,2927.883,2927.945,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,797,"(28, 28)","(8,)",20,0.000161,2927.945,2928.008,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,798,"(28, 28)","(8,)",20,0.00017,2928.008,2928.07,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,799,"(28, 28)","(8,)",20,0.000158,2928.07,2928.133,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,800,"(28, 28)","(8,)",20,0.000158,2928.133,2928.195,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,801,"(28, 28)","(8,)",20,0.00016,2928.195,2928.258,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,802,"(28, 28)","(8,)",20,0.000182,2928.258,2928.32,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,803,"(28, 28)","(8,)",20,0.000159,2928.32,2928.383,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,804,"(28, 28)","(8,)",20,0.000167,2928.383,2928.449,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,805,"(28, 28)","(8,)",20,0.000162,2928.449,2928.512,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,806,"(28, 28)","(8,)",20,0.000179,2928.512,2928.574,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,807,"(28, 28)","(8,)",20,0.000163,2928.574,2928.637,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,808,"(28, 28)","(8,)",20,0.000179,2928.637,2928.699,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,809,"(28, 28)","(8,)",20,0.00019,2928.699,2928.762,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,810,"(28, 28)","(8,)",20,0.000272,2928.762,2928.824,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,811,"(28, 28)","(8,)",20,0.000177,2928.824,2928.887,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,812,"(28, 28)","(8,)",20,0.000177,2928.887,2928.949,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,813,"(28, 28)","(8,)",20,0.000181,2928.949,2929.012,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,814,"(28, 28)","(8,)",20,0.000174,2929.012,2929.074,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,815,"(28, 28)","(8,)",20,0.000168,2929.074,2929.137,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,816,"(28, 28)","(8,)",20,0.000163,2929.137,2929.203,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,817,"(28, 28)","(8,)",20,0.000178,2929.203,2929.266,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,818,"(28, 28)","(8,)",20,0.000161,2929.266,2929.328,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,819,"(28, 28)","(8,)",20,0.000157,2929.328,2929.391,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,820,"(28, 28)","(8,)",20,0.000162,2929.391,2929.453,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,821,"(28, 28)","(8,)",20,0.000167,2929.453,2929.516,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,822,"(28, 28)","(8,)",20,0.000165,2929.516,2929.578,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,823,"(28, 28)","(8,)",20,0.00016,2929.578,2929.641,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,824,"(28, 28)","(8,)",20,0.00016,2929.641,2929.703,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,825,"(28, 28)","(8,)",20,0.000171,2929.703,2929.766,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,826,"(28, 28)","(8,)",20,0.00016,2929.766,2929.828,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,827,"(28, 28)","(8,)",20,0.000158,2929.828,2929.895,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,828,"(28, 28)","(8,)",20,0.000158,2929.895,2929.957,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,829,"(28, 28)","(8,)",20,0.000168,2929.957,2930.02,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,830,"(28, 28)","(8,)",20,0.000161,2930.02,2930.082,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,831,"(28, 28)","(8,)",20,0.000164,2930.082,2930.145,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,832,"(28, 28)","(8,)",20,0.000158,2930.145,2930.207,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,833,"(28, 28)","(8,)",20,0.000177,2930.207,2930.27,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,834,"(28, 28)","(8,)",20,0.000159,2930.27,2930.332,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,835,"(28, 28)","(8,)",20,0.000162,2930.332,2930.395,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,836,"(28, 28)","(8,)",20,0.000159,2930.395,2930.457,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,837,"(28, 28)","(8,)",20,0.000172,2930.457,2930.52,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,838,"(28, 28)","(8,)",20,0.00016,2930.52,2930.582,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,839,"(28, 28)","(8,)",20,0.000161,2930.582,2930.648,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,840,"(28, 28)","(8,)",20,0.000157,2930.648,2930.711,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,841,"(28, 28)","(8,)",20,0.000168,2930.711,2930.773,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,842,"(28, 28)","(8,)",20,0.000161,2930.773,2930.836,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,843,"(28, 28)","(8,)",20,0.000158,2930.836,2930.898,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,844,"(28, 28)","(8,)",20,0.000165,2930.898,2930.961,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,845,"(28, 28)","(8,)",20,0.000174,2930.961,2931.023,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,846,"(28, 28)","(8,)",20,0.000159,2931.023,2931.086,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,847,"(28, 28)","(8,)",20,0.00016,2931.086,2931.148,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,848,"(28, 28)","(8,)",20,0.000158,2931.148,2931.211,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,849,"(28, 28)","(8,)",20,0.00017,2931.211,2931.273,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,850,"(28, 28)","(8,)",20,0.000159,2931.273,2931.336,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,851,"(28, 28)","(8,)",20,0.00016,2931.336,2931.402,0.066,0.002991,0.059814,0.001526
2026-06-11T16:23:43,852,"(28, 28)","(8,)",20,0.000157,2931.402,2931.465,0.062,0.002991,0.059814,0.001526
2026-06-11T16:23:43,853,"(28, 28)","(8,)",20,0.000173,2931.465,2931.527,0.062,0.002991,0.059814,0.001526
